A_id,Sizes,Weights,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality,,,size,weight,sweet,crunch,juicines,rip,acidity,resa,
859,-0.439465957,-1.054024458,1.611051597,0.542554963,0.657318402,-0.911034624,-1.336415136,bad,,,0.495073202,0.471063279,0.640988775,0.482461161,0.496703173,0.378064388,0.393618814,0,
860,2.46407945,-1.672946025,-0.270204134,-0.060312112,-1.367106745,4.491703821,1.210290501,good,,,0.709229451,0.423235248,0.499214799,0.438375526,0.344791152,0.790410505,0.570285974,1,
861,-1.594125392,-0.74166841,-2.062309758,0.930106043,0.860364897,2.285538692,0.232869083,bad,,,0.409909204,0.49520103,0.364159297,0.510801464,0.511939697,0.622032259,0.50248141,0,
862,-1.073914806,-3.048915039,-0.907396817,0.684222562,3.169329989,2.61061447,2.683269381,bad,,,0.448278278,0.316905314,0.451195097,0.492820835,0.685203477,0.646842591,0.672467785,0,
863,-0.54606103,-0.539811134,-0.82096586,-0.23790602,-0.559594638,2.064701664,-0.04287989,bad,,,0.487211089,0.510799834,0.457708651,0.425388683,0.405386525,0.605177604,0.483352466,0,
864,-0.633836711,-0.620323598,0.373926443,1.128312738,1.585413416,1.109217091,-1.654340482,good,,,0.480737035,0.50457812,0.54775735,0.525295651,0.566347037,0.532253409,0.37156406,1,
865,1.850968337,-2.905569491,-0.681102095,-1.229914623,2.891594338,-0.113403287,1.285039755,good,,,0.66400833,0.327982542,0.468248973,0.352846441,0.664362309,0.438940958,0.575471394,1,
866,1.313660654,-0.240538867,-1.353445838,0.851020495,-1.349858871,0.114799055,-1.341609287,bad,,,0.624378229,0.533926517,0.41758024,0.505018205,0.346085426,0.456357746,0.393258491,0,
867,0.47047684,-2.127997995,-0.509164344,-2.32409399,3.058286118,-0.48845787,0.517261001,good,,,0.56218768,0.388070469,0.481206435,0.272832795,0.676870791,0.410316159,0.522209921,1,
868,-0.593083739,-0.614563467,-0.965532008,1.375837668,-0.404390723,0.632694826,-0.332070551,bad,,,0.483742844,0.505023242,0.446813951,0.543396314,0.417032962,0.495884425,0.463291062,0,
869,-0.971714995,-0.202241322,-3.069909226,-0.002042764,-0.516062475,3.160649884,-0.524903868,bad,,,0.45581621,0.536886014,0.288225238,0.442636567,0.40865316,0.688822222,0.449914049,0,
870,1.578084165,0.334413995,-0.101491305,-0.522943561,-1.925671648,2.299389073,-2.572776035,good,,,0.643881264,0.578356805,0.511929226,0.404544849,0.302876674,0.623089343,0.307851396,1,
871,-1.777052048,-1.072457943,1.208179544,0.556007441,3.466575436,-2.480920363,5.206389947,bad,,,0.396417117,0.469638805,0.610627792,0.483444896,0.707508652,0.258248058,0.847498828,0,
872,-0.107083969,1.119342238,0.251089756,-0.090976042,-0.011057971,-2.045387737,-1.17180874,good,,,0.519588637,0.639013235,0.538500212,0.436133176,0.446548488,0.291488644,0.405037701,1,
873,-0.077013144,-1.479240313,-3.473365209,0.733619204,1.418820787,2.058232828,2.829489418,bad,,,0.521806565,0.438204128,0.25782025,0.496433045,0.553845995,0.604683891,0.682611195,0,
874,0.604029065,0.159728447,-0.817817097,0.364623749,1.045914587,-1.113209506,-1.243639196,bad,,,0.572038066,0.564857735,0.457945946,0.469449652,0.525863269,0.36263406,0.400054761,0,
875,0.441504626,-0.578750902,-3.767359783,2.469893075,0.547227087,4.035780902,-1.692936537,bad,,,0.560050782,0.507790708,0.235664421,0.623400894,0.488441966,0.755613698,0.368886618,0,
876,-1.836150855,1.633075983,0.345968096,-0.76660052,-1.283646636,1.063778691,-0.615545776,good,,,0.392058178,0.67871273,0.545650372,0.386727038,0.351053964,0.528785473,0.443626141,1,
877,0.103705176,0.639170467,-1.800794279,3.311235973,-1.859794026,-1.902893789,0.625448453,bad,,,0.535135772,0.601907288,0.383867457,0.684925462,0.307820104,0.302364022,0.529714978,0,
878,-2.611419982,-0.493192096,-2.293999028,-0.187564463,1.470410307,3.856738856,-1.083532988,bad,,,0.3348768,0.514402385,0.34669888,0.429069991,0.557717251,0.741948907,0.411161466,0,
879,1.365953419,-1.865934764,-2.61515723,0.704463338,-2.727113289,0.28381246,-2.84060724,bad,,,0.628235177,0.408321772,0.322495964,0.494300974,0.242736827,0.469257134,0.289271715,0,
880,-3.750910643,-2.177965299,2.2582748,2.112759981,-0.801952171,0.17957333,3.267287974,bad,,,0.250831603,0.384209176,0.68976439,0.597284956,0.387200116,0.461301428,0.712981657,0,
881,1.868966632,-2.573740286,0.690511287,3.867121841,1.327659942,1.919372796,0.298371281,good,,,0.665335827,0.353625109,0.571615612,0.72557552,0.547005323,0.594085859,0.507025353,1,
882,1.665869396,-1.351977363,-2.50718905,-1.424865139,2.417688229,-1.028009621,2.049558231,bad,,,0.650356023,0.448038551,0.330632592,0.338590367,0.628800592,0.369136659,0.628506698,0,
883,0.316580405,-1.419342914,-2.793661703,-0.561515274,2.987417367,2.030202575,-1.256130956,bad,,,0.55083677,0.442832783,0.309043625,0.40172423,0.67155283,0.602544575,0.399188197,0,
884,1.676050627,0.084912409,-1.391431991,2.697710377,0.766977636,-1.573760873,0.495656913,good,,,0.651106958,0.559076221,0.414717552,0.640060405,0.504931956,0.327484002,0.520711227,1,
885,-0.198735513,-2.063500805,0.563590169,1.26890362,-1.865621017,0.173999543,-1.02428096,bad,,,0.512828711,0.39305458,0.562050665,0.535576588,0.307382849,0.460876027,0.41527183,0,
886,2.38669846,1.108557014,-1.277840288,4.882421465,-1.61489057,-1.471722502,1.511514415,good,,,0.703522076,0.638179791,0.423277976,0.799820956,0.326197557,0.335271743,0.591182136,1,
887,-3.482217761,-4.393686324,0.761270236,1.129801023,2.166422534,2.999227578,4.022184389,bad,,,0.270649533,0.212986229,0.576948102,0.525404484,0.609945719,0.676502199,0.76534947,0,
888,-0.286679192,-1.726295289,-0.241288132,2.685789863,-1.765188865,-0.159748947,-0.490589561,bad,,,0.506342266,0.419112608,0.501393948,0.639188698,0.314919236,0.435403779,0.452294462,0,
889,1.920744568,-5.59234342,3.5833868,1.617297322,0.841690416,3.208947823,1.75325013,good,,,0.669154803,0.120358323,0.789626622,0.561053444,0.510538372,0.692508402,0.60795155,1,
890,1.183319965,-0.344738139,-1.79992184,0.63167158,-3.324806517,0.120624438,-0.037423169,bad,,,0.614764716,0.525874373,0.383933205,0.488977959,0.197886176,0.456802349,0.483731004,0,
891,2.874264692,-3.702880406,-1.704317417,3.96381078,0.090643722,-1.058041898,-2.191083585,good,,,0.739483406,0.266369225,0.391138083,0.732646056,0.454180141,0.366844544,0.334329729,1,
892,-1.226355243,-1.077611973,0.726008682,2.805508746,-1.379518527,0.076257795,-0.714199104,bad,,,0.437034757,0.46924052,0.574290744,0.647943336,0.343859777,0.453416212,0.436782475,0,
893,0.474937608,-1.843766141,-0.108722644,3.661634847,-1.013733601,-2.148029499,1.133950788,good,,,0.562516692,0.410034884,0.511384263,0.710548949,0.371308126,0.283654851,0.564990222,1,
894,-0.111969739,-1.024187315,0.966901048,-0.692898581,1.025535771,-2.201253741,1.073826134,good,,,0.519228278,0.473368986,0.592444718,0.392116612,0.524334051,0.279592687,0.560819323,1,
895,-1.347178263,3.821094043,-1.563330498,3.648971907,-2.425278302,-2.482908816,-0.153359887,good,,,0.428123237,0.84779489,0.401763048,0.709622951,0.265386399,0.258096296,0.475688374,1,
896,-0.255417492,-3.7245144,-2.289936321,2.299078697,-0.806970221,-0.632365628,-1.109603654,good,,,0.508648029,0.264697427,0.347005051,0.610909815,0.386823564,0.399332876,0.409352922,1,
897,-1.701201299,-0.825931857,1.35033649,-0.464458651,0.995155776,0.867103783,-3.090406634,good,,,0.402011627,0.488689454,0.621340932,0.408821653,0.522054349,0.513774912,0.271942916,1,
898,-2.434181469,-2.395268733,-0.366694008,0.689192609,3.285802082,3.970508519,-0.681570939,bad,,,0.347949347,0.367416748,0.491943192,0.493184278,0.693943495,0.750632,0.439045919,0,
899,2.081552632,-3.903800493,2.628814038,3.289790388,0.304922106,2.287815754,2.600239701,good,,,0.681015493,0.250842843,0.717688728,0.683357219,0.470259502,0.622206048,0.666707945,1,
900,0.459343355,-0.485814403,1.262989771,2.142451018,0.237014379,-3.065212237,3.496538098,bad,,,0.56136651,0.514972507,0.614758365,0.599456162,0.465163734,0.213653916,0.728884935,0,
901,-1.065431023,0.143722638,-2.74007107,1.707320601,1.50847751,3.965112143,-2.061053621,bad,,,0.448904015,0.563620863,0.313082288,0.567636542,0.560573798,0.750220139,0.34335002,0,
902,-2.142423097,1.952107472,-2.521274217,0.39862791,0.823257484,0.683039333,-3.759799863,good,,,0.369468514,0.703366335,0.329571114,0.471936261,0.509155173,0.499726803,0.225506532,1,
903,2.892774871,0.900971232,-0.418609504,4.59193582,-0.46612229,-1.787328692,2.215688603,good,,,0.740848658,0.622138309,0.48803077,0.778578721,0.412400651,0.311184145,0.640031304,1,
904,1.390972897,-3.280604021,-0.874736404,1.52799777,3.70972063,-1.499698377,2.564238209,good,,,0.630080534,0.299001224,0.45365643,0.554523269,0.725754166,0.333136577,0.66421049,1,
905,0.121914996,-0.949051136,-2.883909254,2.798849457,-1.042559857,-0.530314421,-0.045183862,good,,,0.53647887,0.479175239,0.302242448,0.647456365,0.369145016,0.407121596,0.483192638,1,
906,1.157303066,-1.667305035,-3.93396393,4.061074114,-3.066174072,-0.020476977,-1.101755862,bad,,,0.612845792,0.423671163,0.223108908,0.739758595,0.217293847,0.44603325,0.40989733,0,
907,-1.424181699,-2.184957665,0.772973172,-1.203528884,0.736420181,1.820272944,-3.016466776,bad,,,0.422443709,0.383668831,0.577830051,0.354775941,0.502638938,0.586522391,0.277072188,0,
908,-0.477195098,-0.563953679,3.055651672,1.079078944,-0.301910354,-1.203179955,0.97284771,bad,,,0.492290421,0.508934185,0.749855789,0.52169535,0.424723046,0.355767363,0.553814363,0,
909,-0.882610481,-0.064112922,-0.553560019,0.162855688,-1.123233714,1.872529539,0.922071266,bad,,,0.462388275,0.547560079,0.477860717,0.454695034,0.363091283,0.590510703,0.550291958,0,
910,2.466118683,-2.925495981,0.927684636,2.071177352,1.358283471,3.139909748,2.42129939,good,,,0.709379858,0.326442695,0.589489317,0.594244159,0.5493033,0.6872393,0.654294701,1,
911,-0.350124848,2.726108355,0.368016902,1.630109945,-0.456240366,-2.630265952,1.86746951,good,,,0.501662717,0.763178337,0.547311999,0.561990388,0.413142186,0.246849751,0.615875047,1,
912,-0.376141097,-2.257383581,1.172807734,0.572536585,-1.032369809,2.786392233,-0.166934434,good,,,0.499743841,0.378072017,0.607962125,0.484653616,0.369909673,0.660258246,0.474746696,1,
913,-1.423470887,-0.205003694,-0.023427374,1.218013103,-3.133455532,0.631300209,1.367064815,bad,,,0.422496136,0.536672548,0.51781223,0.531855136,0.212245074,0.495777985,0.581161543,0,
914,-3.699118599,-1.922430354,-1.971064255,2.204418404,0.115186441,1.769828258,-3.135860673,bad,,,0.254651619,0.403955996,0.371035681,0.603987627,0.456021816,0.582672368,0.26878973,0,
915,3.318008046,-4.747398999,2.240393389,3.5499494,-0.146626932,3.265215353,2.577473097,good,,,0.772212501,0.185652587,0.688416823,0.702381769,0.43637545,0.696802835,0.665128606,1,
916,0.964352824,-1.02662996,-0.410942931,2.577588565,-3.129066404,-1.374076067,0.291800325,bad,,,0.598614398,0.473180227,0.488608533,0.631276302,0.212574433,0.342724283,0.506569521,0,
917,-0.886589942,-1.190352787,-0.447499168,-2.516764475,0.363910378,-0.507086241,-0.813557818,good,,,0.462094762,0.460528316,0.485853606,0.258743453,0.474685957,0.40889441,0.429889876,1,
918,-0.677468458,-0.593619979,-3.458919696,-0.031201413,0.440183699,0.031564418,-1.532051498,good,,,0.477518896,0.50664168,0.258908883,0.440504293,0.480409475,0.450005138,0.380047352,1,
919,-2.651578571,-0.378202438,-2.49375469,2.35130877,0.27963485,0.82733629,-1.724640045,bad,,,0.33191483,0.523288372,0.331645023,0.614729224,0.468361956,0.51073979,0.366687319,0,
920,0.155755892,-0.698560269,0.766754928,1.865080701,-0.28554256,0.944385629,-1.012158006,good,,,0.538974867,0.498532272,0.577361436,0.579173006,0.425951279,0.519673193,0.41611281,1,
921,-0.56576727,1.342609339,-2.871666494,0.092810013,1.4688122,1.807683039,0.070887645,bad,,,0.48575762,0.656266513,0.303165079,0.44957283,0.55759733,0.585561509,0.491244618,0,
922,0.087174363,-1.138952157,-1.145771569,2.806365946,2.231873757,0.459553503,-2.639978091,good,,,0.533916512,0.464500372,0.433230854,0.64800602,0.614857152,0.482669987,0.303189531,1,
923,-3.265543488,-1.02756021,-2.200223918,-2.161813516,2.12343533,3.672672642,-4.382106445,bad,,,0.286630736,0.47310834,0.353765899,0.284699819,0.606719977,0.727900663,0.18233659,0,
924,-1.342243145,-1.610086814,2.0057262,2.10336904,1.376180858,-0.997026635,3.489358464,bad,,,0.428487235,0.428092781,0.670731986,0.596598228,0.550646313,0.371501332,0.728386878,0,
925,-1.953494882,1.458415502,-1.243689029,-0.565880003,1.07431623,0.306922814,-3.65321852,good,,,0.383403257,0.665215596,0.425851661,0.401405052,0.527994516,0.471020955,0.232900172,1,
926,-3.04106033,-2.043459692,-1.298910602,0.856508654,2.040179884,4.474077394,0.138001968,bad,,,0.303187898,0.394603285,0.421690089,0.505419535,0.600472523,0.789065226,0.495900396,0,
927,-0.844439361,-2.54502454,2.782870463,1.439656354,3.140890888,0.441873909,-2.189896681,good,,,0.465203655,0.355844159,0.729298629,0.548063159,0.683069419,0.48132065,0.334412066,1,
928,0.076444123,-0.896610197,-1.105304552,1.389610378,0.848940578,1.532208376,-0.159626345,bad,,,0.533125084,0.483227686,0.436280503,0.544403466,0.511082421,0.564536817,0.475253664,0,
929,1.399783572,1.036337966,-0.642470642,1.480019356,-0.925231097,1.131227991,-2.384086925,good,,,0.630730381,0.632598963,0.471160292,0.551014769,0.377949317,0.533933318,0.320940921,1,
930,0.923694005,0.664399808,-3.141028855,3.061432051,-0.24205667,1.954008085,0.618410208,good,,,0.595615533,0.603856921,0.282865567,0.666658144,0.429214442,0.596729283,0.529226729,1,
931,-1.476159999,-0.320603978,-0.424914108,0.313640904,1.135044969,0.919930371,-1.361351188,bad,,,0.418609955,0.527739374,0.487555646,0.465721448,0.532551576,0.517806727,0.391888979,0,
932,-2.614034085,-3.357348201,-3.308691107,-0.909421134,3.49454088,4.975883944,2.058232952,bad,,,0.334683992,0.29307071,0.270230313,0.376283048,0.709607167,0.827363949,0.629108471,0,
933,-0.433820028,-0.01531881,0.143291289,0.64761814,-0.790599917,-0.710096682,-0.311928118,bad,,,0.495489627,0.551330713,0.530376373,0.490144077,0.388051985,0.393400311,0.464688359,0,
934,2.913226335,-4.513222772,-1.735331568,-0.774266043,5.084390973,0.320790603,1.975611851,good,,,0.742357093,0.203748883,0.388800815,0.386166484,0.828908856,0.472079368,0.623376974,1,
935,-1.904698829,-2.763748946,1.204186724,2.444800877,-0.761010968,-0.591908381,-2.350263746,bad,,,0.387002298,0.338941924,0.610326888,0.621565987,0.390272327,0.402420641,0.323287265,0,
936,2.265607836,-1.822749797,-2.67785281,2.385820049,-4.086206823,-0.528244099,-1.135254622,bad,,,0.694590817,0.411658951,0.31777114,0.617252918,0.140751014,0.407279607,0.407573492,0,
937,-1.848506502,-1.762635081,-0.935232191,0.303709041,-1.094395254,2.633336734,-1.474869921,bad,,,0.391146865,0.4163044,0.449097386,0.464995165,0.365255309,0.648576792,0.384014087,0,
938,-2.268914775,0.350618595,1.023267026,0.000145975,1.019194058,-1.322799372,-0.022774534,bad,,,0.360138891,0.579609038,0.596692535,0.442796622,0.523858172,0.346637807,0.484747192,0,
939,-1.021164842,0.662863121,-2.096623265,1.400411799,0.41917634,-1.334075686,1.128191131,good,,,0.452168947,0.603738171,0.361573384,0.545193337,0.478833092,0.34577718,0.56459067,1,
940,-2.768701223,2.349618718,-3.016333594,1.136014229,1.788677723,1.474187018,0.569352532,bad,,,0.323276237,0.734084573,0.29226277,0.525858835,0.581599906,0.560108529,0.525823556,0,
941,-2.244569977,-0.592443441,-1.45840545,0.615350302,-2.087305186,1.951337928,-0.491173801,bad,,,0.361934486,0.506732598,0.409670342,0.487784439,0.290747761,0.596525492,0.452253932,0,
942,-1.230897717,-0.601529007,0.053188843,3.090883674,-1.049220931,-3.239572473,-0.885985558,good,,,0.436699719,0.506030499,0.523586131,0.668811842,0.368645172,0.200346449,0.424865501,1,
943,-1.017062947,-2.323691499,-0.684309708,2.011828561,-0.969649254,1.867842154,0.276865133,bad,,,0.45247149,0.372947979,0.468007243,0.589904182,0.374616197,0.590152954,0.505533453,0,
944,-0.956779754,1.228210419,-1.283041689,1.908249778,1.377090543,-0.218279745,-0.201583219,good,,,0.456917786,0.647426176,0.422885992,0.582329815,0.550714575,0.430936609,0.47234308,1,
945,-3.634499756,-1.863587999,3.858929191,-0.831101451,1.474692178,-0.038911798,-1.189820366,good,,,0.259417698,0.408503122,0.810391869,0.382010302,0.558038561,0.444626274,0.403788219,1,
946,-1.769068506,-1.490856125,-0.414663062,0.323572213,-0.778968665,1.591536266,-1.507770861,bad,,,0.397005958,0.4373065,0.488328179,0.466447692,0.388924789,0.569064822,0.38173172,0,
947,1.915855843,-0.988939958,-1.049353649,1.00480985,2.384984458,-0.827303935,2.40789327,good,,,0.668794226,0.476092775,0.440497038,0.516264301,0.626346515,0.384454855,0.653364707,1,
948,-1.210806251,-0.724530015,0.834792768,-1.626050452,0.233619665,-1.569586214,1.124419217,good,,,0.438181602,0.496525423,0.58248886,0.323878364,0.464908996,0.327802619,0.564329009,1,
949,0.617402041,-2.574566748,-0.564992188,2.738690879,2.320601176,-1.706674583,4.687954168,good,,,0.573024415,0.353561243,0.476999173,0.643057171,0.62151522,0.317339803,0.811534492,1,
950,3.182512603,-1.23739728,-2.919525969,1.596671737,-0.688642041,1.564196836,1.525039867,good,,,0.762218789,0.456892887,0.299558324,0.559545164,0.395702861,0.566978231,0.592120408,1,
951,0.02565221,-0.326161449,-1.239428425,-0.486801683,0.395589567,-0.127622496,2.477579568,good,,,0.529378834,0.527309912,0.426172746,0.407187783,0.47706315,0.437855724,0.658198906,1,
952,0.234864163,0.217702559,0.347758926,0.099705734,0.73309596,0.430581455,-2.893865646,good,,,0.544809641,0.569337765,0.545785331,0.450077091,0.502389489,0.480458791,0.285577133,1,
953,0.986430179,-2.754966761,2.137415253,2.135527747,1.202552665,1.500782517,-0.534094288,good,,,0.600242753,0.339620579,0.680656251,0.598949886,0.537617325,0.562138343,0.449276501,1,
954,1.685933654,-4.275657713,-1.59989827,0.998565566,0.641066263,4.526599783,-1.926771608,bad,,,0.651835899,0.222107056,0.399007251,0.515807678,0.495483619,0.793073824,0.352665278,0,
955,0.684001861,0.264121486,-2.775463826,0.376440041,-0.129448859,1.248313785,-0.352533686,bad,,,0.577936605,0.572924853,0.310415042,0.470313737,0.437664485,0.542869503,0.461871516,0,
956,-0.582115179,-0.142370086,-0.057086135,1.164174227,-0.546289605,-0.318578669,-2.088865252,bad,,,0.48455185,0.541512647,0.51527566,0.527918081,0.406384929,0.423281626,0.341420703,0,
957,1.695873018,-2.170523375,-2.490740424,1.009216164,-1.022447495,0.929089101,-1.072149163,good,,,0.652568994,0.384784261,0.331872182,0.51658652,0.370654239,0.518505736,0.411951172,1,
958,-3.287873452,-1.738597669,-1.415938417,-0.190586348,-1.13439887,2.389890428,-3.201157829,bad,,,0.284983749,0.418161925,0.412870715,0.428849011,0.362253454,0.629996559,0.26426001,0,
959,0.417864594,-3.215078423,1.87922744,1.470473381,0.011738972,2.864335661,1.260253613,good,,,0.558307169,0.304064806,0.661198869,0.550316704,0.448259161,0.66620702,0.573751958,1,
